id,name,price,cate1
1408,★최다구성!! 광채 틴티드 앰플 최초증정!! 탱글이 크림 마지막!!★[조성아22][1호]퍼밍 캡슐 파운데이션 C&T블렌더 라운드3!,89000,화장품·이미용
364,L: 삼성 ATIV Book 4 프리미엄팩 NT450R5E_K2H [인텔 아이비브릿지 펜티엄 듀얼코어 2...],898000,가전·디지털
676,정관장 홍삼활력 PLUS 7박스/7개월,321830,식품·건강
1455,RE:NK K라인 블랙에디션RE:NK K라인 블랙에디션,300000,화장품·이미용
376,2014년형 스팀보이 온수매트(퀸) [[2000×1500mm]],174000,가전·디지털
803,[쟈키] 쟈키[단품]브라팬티 블랙 아이보리 중 택1,65000,식품·건강
646,장세순 친환경 햇 발아현미 20봉 / 본구성:▣ 무농약 발아현미 600g * / 특별구성:▣ 무농약 발아현미 600g *,56820,식품·건강
587,[정관장] 홍삼활력플러스(40mlx30포) 1박스,67600,식품·건강
971,(m)유산균 이야기 4병(8개월분),148000,식품·건강
74,[하이케어(HIcare)] [하이케어레이디] 하이케어레이디 생리통완화 의료기(화이트),183000,가전·디지털
466,"[삼성 아티브북4 블랙]삼성 ATIV북 4 [NT450R5E-K3CB] 39.6CM(15.6형) / 16:9 LED / 인텔 3세대 아이비브릿지 듀얼코어 CPU I3 PROCESSOR 3120M(2.50GHZ,3MBL3CACHE) / 8GB / 1TB / WINDOWS 8.1(64BIT) /블루투스 4.0",978000,가전·디지털
969,남해산 발효흑마늘의힘 30포X4박스+남해산 발효통흑마늘 5개,140380,식품·건강
1390,(단품)A.H.C 프리미엄 리얼 아이크림 포 페이스 ,47000,화장품·이미용
447,피부전문가 필링 차앤박 화이트필(에멀젼+밸런스시트) 단품,59000,가전·디지털
1012,크로마스크 헤어컬러 매니큐어 1병,49000,화장품·이미용
317,[에넥스텔레콤] [에넥스텔레콤/395요금제/36개월] 에넥스텔레콤 LG L70 + 삼성전자 김치냉장고(스탠드형 280L) 패키지,1469600,가전·디지털
604,피앙세 다이어트 사이즈핏 (1박스/2주분),79000,식품·건강
880,매일건강 에브리데이 넛츠 아침에 활력 25봉,32900,식품·건강
657,과일의여왕 아이스애플망고 100gX10개X5팩 총5kg,38900,식품·건강
339,해피콜 IH 인덕션레인지 / HC-IH2000,147000,가전·디지털
894,"한복선 갈비탕 [(10팩 , 20인분)]",39900,식품·건강
1477,이자녹스 녹스랩 레티놀 아이크림 기획,23980,화장품·이미용
233,삼성 Full HD 3D LED 스마트 TV 125cm UN50H6400AF [사은품 : 삼성 무선 진공청소기 + ...],1414400,가전·디지털
1472,"[코리아나] [단품] 코리아나 멜라 비타 팩트 세트 / SPF 50+, PA+++",68000,화장품·이미용
10,김약사네 단백질다이어트 750gX3통+375gX1통+쉐이커,97020,가전·디지털
708,내몸애 순 양파즙 120mlX100포,39900,식품·건강
1356,(단품)리제떼 매직화이트닝 크림 플러스,42000,화장품·이미용
833,밀리타 원두분쇄커피세트(블루마운틴+이탈리안구어메이+저먼프리미엄),27000,식품·건강
1219,베리떼 멀티쿠션 파운데이션 [방송중에만 파운데이션 500% + 수...],76000,화장품·이미용
1132,로페 볼륨매직 뽕고데기 [[현대홈쇼핑 단독]],59900,화장품·이미용
1258,[조성아22][1호단품]퍼밍 캡슐 파운데이션 C&T블렌더 라운드3! 조성아22 시그니처 파운데이션,69000,화장품·이미용
485,"화질은 역시 LG 말이 필요없는 스마트TV[47]LG 시네마 3D 스마트 LED TV(119cm)_47LA6250S,W [스탠드형,벽걸이형]",1479000,가전·디지털
1166,톤앤링클 아이크림 25ml,72000,화장품·이미용
1414,더블업 쌍꺼풀메이커세트,67320,화장품·이미용
543,키즈 닥터덴탈케어 250ML 1개,14800,식품·건강
41,코웨이 렌탈정수기 에코포트 냉온정수기 (모델명 : CHP-290N) / 애플정수기 (모델명 : P-251N),0,가전·디지털
1263,리제떼 매직 화이트닝 크림 세트,68210,화장품·이미용
1054,(샴푸 더블세트) 댕기머리 진기현 프리미엄,118000,화장품·이미용
561,[정관장] 정관장 홍삼정 마일드 1병 (100g*1병),58000,식품·건강
668,이경제 황제 침향원 60환,378000,식품·건강
1046,[수려한] [단품] 수려한 채아율 크림,97000,화장품·이미용
68,[특별구성]아이나비 블랙박스 Mach View 32G+무료장착 쿠폰+불스원 살라딘 차량실내탈취제 250ml+다용도크리너(70매입),293550,가전·디지털
972,[장길영사과] 2014 장길영 사과4kg,33000,식품·건강
738,사조대림 감자떡만두세트,38900,식품·건강
957,순수백수오 50gX3병X2박스,170990,식품·건강
862,완도中활전복 26미/총1.3kg,68210,식품·건강
628,[28일 17시 입금완료건까지 설전배송]수협 겨울철 별미 손질대구,39900,식품·건강
413,단품_루셀 선일금고 41L 귀금속 보관함,20000,가전·디지털
1213,엘렌실라 달팽이크림세트,77220,화장품·이미용
240,삼성 Full HD 3D LED 스마트 TV 121cm UN48H6400AF + 삼성 무선홈시어터 사운드바 HW-H4... [사은품 : 삼성 쎈 청소기 + 3D안...],1499000,가전·디지털
1286,진세노: 정 링클 리페어링 아이세럼 30ml,110000,화장품·이미용
726,[꾸이맨(GGOOEMAN)] 꾸이맨 40팩,38900,식품·건강
1242,AHC 프리미엄 리얼아이크림 포페이스 세트,79000,화장품·이미용
1308,[단품] 쥬비앙스 스컬프팅세럼 30ML,89000,화장품·이미용
362,동양매직 렌탈 패키지(냉온정수기 모델명:WPU8235 /비데 모델명:BID-8236),0,가전·디지털
1285,미키모토 코스메틱 에센스 마스크팩 1박스(17mlx6매),120000,화장품·이미용
71,LG 통돌이 세탁기 17kg [(사은품 : LG동글이청소기 + 그릴...],869000,가전·디지털
953,과집이 남다르다 산지애 총3박스~!![GS SHOP 대표 히트 상품] [산지애] 씻어나온 세척 햇 사과 1박스+1박스+1박스 (총10.5kg / 36-48과),59900,식품·건강
1195,[허니블룸 바이 태양(Honey Bloom by Taeyang)] [허니블룸by태양] 헤어 볼륨 클렌징 트리트먼트 패키지,71820,화장품·이미용
647,"항산화의 보고, 피부건강에 도움 수퍼푸드 스피루리나하와이안 퓨어 스피루리나 3+3통",159000,식품·건강
168,폴프랭크 캐논 100D 속사케이스 스트랩 세트 (줄리어스 리미티드),98000,가전·디지털
660,정관장 홍삼활력 PLUS 7박스/7개월,321830,식품·건강
853,탐해진미 제주은갈치 35토막+고등어 10미,58310,식품·건강
1335,셀더마 하이드로겔 시트 시즌 7 브이 페이스 패치 [(단품)],35000,화장품·이미용
618,[특별구성]이롬 황성주 생식 플러스 16주분+쉐이커+이롬 리얼블루베리 30포,181420,식품·건강
395,다본다 드림 블랙박스 16GB,329000,가전·디지털
679,정관장 홍삼활력 PLUS 7박스/7개월,321830,식품·건강
198,[루헨스] 루헨스 정수기 렌탈 직수형 / 실속형 정수기,0,가전·디지털
1178,RE:NK 엑스트라 모이스트 에센스 인 토너,38000,화장품·이미용
123,뉴애플 손지압 온열마사지기세트,122000,가전·디지털
60,2세대 휴롬원액기 HH-SBF11 [사은품 : 영양죽제조기 + 라이카 죽통],358000,가전·디지털
225,삼성 3D 스마트 LED TV(40인치) + 삼성 LED TV(29인치) + 삼성 에어트랙 + 가이타이너 그릴,1729000,가전·디지털
1389,[조성아22][2호]퍼밍 캡슐 파운데이션 C&T블렌더 라운드3!,89000,화장품·이미용
896,[가격할인]정관장 홍삼활력 PLUS 7박스/7개월,311100,식품·건강
865,[런칭상품]주원산오리 오릿대 양념주물럭 300gX10팩,48900,식품·건강
611,손질갈치 51토막,48900,식품·건강
417,NEW  대성헬스믹! 미니믹서기 + 믹싱볼 3종 ,157000,가전·디지털
1397,[아이오페(IOPE)] [아이오페] NEW 모이스처 인텐스 핑크 1+1완벽더블 패키지,129000,화장품·이미용
1049,(e)설특집! 이자녹스 리액티브 프리스티지 패키지(01),138000,화장품·이미용
915,손질갈치 51토막,48900,식품·건강
111,단품_ST.이미숙_에센셜 가오리 티셔츠,54000,가전·디지털
1188,[SS샤이니(SSSHINY)] [SS 샤이니] 일명 다이아몬드 빵빵 고데기 디지털!  골드 다이아몬드 고데기 하나 더 행사!,58900,화장품·이미용
172,[쿠쿠] 쿠쿠 풀스텐 IH 샤이닝블랙 6인용 (CRP-HSXB0630FB),363000,가전·디지털
1180,[필앤커버 단품] 링클케어 크림 50ML,40000,화장품·이미용
757,천연모 일반롤 1개,10000,식품·건강
1193,"[허니블룸 by 태양(HONEY BLOOM BY TAEYANG)] [허니블룸바이태양] 볼륨 클렌징 트리트먼트 2,600ml + 여행용 파우치 5개 역대 최대용량 패키지",71820,화장품·이미용
1057,메디엘 퍼밍 마스크 세럼 30ml,75000,화장품·이미용
1457,(단품)A.H.C 캡쳐 브라이트닝 앰플(50ml),59000,화장품·이미용
1027,셀더마 하이드로겔 시트 시즌 7 넥마스크 [(단품)],30000,화장품·이미용
1432,천연 미네랄 100% 미네랄 썬킬 최다정품 시즌 대공개,68000,화장품·이미용
1121,"아이오페 5,000억 매출 달성 특집 구성아이오페 에어쿠션 네츄럴 본품2+리필2세트~ 최고가크림,에센스!최신상아이크림까지!",80000,화장품·이미용
528,[특집] 넛츠데이(nuts day),53910,식품·건강
1495,[클라우드 나인(CLOUD NINE)] [롯데단독][클라우드나인] 블랑 드 화이트 롯데 단독 패키지,62100,화장품·이미용
644,전철우의 LA소갈비 600gX7팩+키친아트 오로라 다이아몬드 후라이팬 3종,97910,식품·건강
493,[스탠드형] 삼성 스마트에어컨 Q9000 클래식 에메랄드 스탠드,1719000,가전·디지털
759,대상 롱앤키 600mgX40정X9개/3세트,277000,식품·건강
1039,"[모아 더 그린밤(MOA the green balm)] [모아 더 그린밤] 일명 영국귀족 허브밤, 모아밤 3종 + 뱀부 타월 롯데 단독 패키지",62820,화장품·이미용
1015,아이오페 톤앤링클 아이크림 25ml,72000,화장품·이미용
524,옥수수 순식물성 원료로 만든!! 친환경 벽지 ★LG 하우시스 ZEA 벽지,0,식품·건강
1325,[참존] [단품] 참존 인텐시브 골드 앰플,79000,화장품·이미용
350,[에넥스텔레콤] [에넥스텔레콤/365요금제/36개월] 에넥스텔레콤 LG L70 + 삼성전자 101cm(40) HD LED TV 패키지,1359600,가전·디지털
1358,최초! 최다구성! 전 고객 본품 5개 용량!★로얄골드파운데이션★,79900,화장품·이미용
1231,에코그릴 자이글심플세트+MYG 밀양도자기 데이플라워 28p,150890,화장품·이미용
1164,[아이오페(IOPE)] [단품] 아이오페 에어쿠션 XP 쉬머 (본품 15g + 리필 15g),40000,화장품·이미용
958,100% 유기농 아로니아원액 750mlX3병,116020,식품·건강
562,유한양행 알로에겔 500gX12병,139000,식품·건강
256,BSW 광파오븐,109000,가전·디지털
1341,리프팅레시피 앰플 파운데이션!!CJ오쇼핑 단독구성 초고가 리프팅 앰플 파운데이션+광채리프팅아이크림+볼륨립타투,88000,화장품·이미용
554,대서양 자연산 손질문어 10팩,48900,식품·건강
318,동양매직 전기레인지 렌탈서비스,0,가전·디지털
665,정관장 홍삼활력 PLUS 7박스/7개월,327000,식품·건강
624,추억의 직화 군호박고구마 7kg,39900,식품·건강
800,빅마마 깜짝 폭립 하와이안 BBQ 1팩,17000,식품·건강
418,LG 휘센 제습기 17리터 [LD-179DRC  노블브라운 _제습능력 17L],559000,가전·디지털
934,[특별구성]노르웨이 고등어 20팩+국내산 손질삼치 10팩+손질갈치 5팩,48900,식품·건강
1107,데메테르 퍼퓸바디세트,67320,화장품·이미용
165,2세대 휴롬원액기세트,358000,가전·디지털
1041,써니체크 미네랄 프레스드 썬파우더 패키지,69000,화장품·이미용
746,카페베네 베네핏다이어트UP 10박스+카페베네 전용 마자랭 텀블러,129000,식품·건강
1103,아이오페 NEW 스템셀 [(스킨150ml+로션130ml+중용량...],0,화장품·이미용
1034,[단품] 썬킬미네랄 교체형 퍼프,4000,화장품·이미용
1409,[에스프레소(ESPRESSO)] [단품] 에스프레소 헤어 컬러 에센스(카푸치노:밝은갈색),44820,화장품·이미용
267,모뉴엘 로봇청소기+극세사걸레 3장 (공짜 3명 찬스),419000,가전·디지털
762,[방송중10%세일]정관장 홍삼대보 프리미엄 5박스+3박스더 총8박스 240포,257200,식품·건강
300,위닉스 뽀송 제습기 16L (DHD-169GSS),499000,가전·디지털
1031,[단품] 썬킬미네랄 교체형 퍼프,4000,화장품·이미용
1468,[단품] 썬킬 미네랄 대용량+휴대용 1세트,59000,화장품·이미용
931,[하림] 베스트치킨세트 11봉 총3.1kg (용가리치킨300gX4봉/치킨너겟300gX4봉/한입치즈스틱230gX1봉/치킨스틱200gX1봉/팝콘치킨200gX1봉),26950,식품·건강
86,아이나비 블랙박스 Mach View 16G,270000,가전·디지털
1359,닥터코스 최대용량 패키지2,78000,화장품·이미용
736,국내산 햇 손질꽃게 11팩,58310,식품·건강
1037,[터치바이이경민(TOUCH by LEE KYUNG MIN)] [단품] TOUCH by 이경민 : 크림 인 파운데이션 리필,28000,화장품·이미용
265,대한민국 최저가! GS단독 혜택 대공개(여)푸마 14년 All New 폴로 티셔츠 3종,129000,가전·디지털
1149,부스팅세럼40ml,0,화장품·이미용
1131,참존 디에이지 패키지(총14종),98000,화장품·이미용
1156,AHC 프리미엄 리얼아이크림세트,77220,화장품·이미용
219,★GS 특별사은품★ 씨밀렉스 보관용기세트 증정![자이글심플] 장보리 불판 / 이국주 불판 / 김혜수 불판 / 전기그릴 / 구이팬 / 적외선 로스터 / 룸메이트 불판,150000,가전·디지털
1033,[단품] 썬킬미네랄 교체형 퍼프,4000,화장품·이미용
722,진사골 곰국 16팩+도가니 수육 150gx6팩,48900,식품·건강
990,에브리데이 넛츠 20g 25봉 [20g 25봉],25900,식품·건강
666,정관장 홍삼활력 PLUS 7박스/7개월,327000,식품·건강
1471,[아이오페(IOPE)] [단품] 아이오페 톤앤링클 케어 아이크림 25ml,71000,화장품·이미용
802,LG생명과학 프로바이오밸런스,103000,식품·건강
659,해남 호박고구마 총8kg+직화구이 냄비,33210,식품·건강
1172,수려한 커버쿠션 본품 리필,18000,화장품·이미용
1070,리제떼 매직 화이트닝 크림 세트,68210,화장품·이미용
1016,[단품] 맥스클리닉 로즈에센스 브라이트닝 마스크 4매세트,28000,화장품·이미용
42,"[쿠첸(CUCHEN)] 쿠첸 하이브리드 전기렌지 렌탈 2구, 3구",0,가전·디지털
779,백수오 궁 [1개월],150000,식품·건강
518,[건강사랑] 미인을 위한 빨강석류 [21포 x 4박스 /총 84포],125130,식품·건강
586,LG생명과학 프로바이오밸런스,103000,식품·건강
616,귀리 9팩,36000,식품·건강
766,[3월 25일 11시30분 론칭]눈으로 확인하는 잇인팻아웃 카키 다이어트!!4주분,198000,식품·건강
372,노비타 비데 슈퍼슬림+이온정수필터 2개,180490,가전·디지털
1372,[아이오페(IOPE)] [아이오페] 에어쿠션 XP,40000,화장품·이미용
698,[런칭상품]세제혁명 베이킹파우더 플러스 본품 700gX8통+분무기+사은품,74110,식품·건강
583,[별미]초당 순두부죽 15팩+5팩 (총 4종),48900,식품·건강
363,"LG 휘센 제습기 15리터 [LD-159DPP(Y) 핑크,그린라임 _제습능력15L]",489000,가전·디지털
1191,참존 디에이지 레드 에디션,75000,화장품·이미용
1298,[펜디] 페퀸 지퍼 장지갑 (FENDI ZIP WALLET 8M0299 Q0Z),585000,화장품·이미용
21,[리큅] 리큅 식품 건조기 [LD-918B] + 하이트레이 2단 추가 증정,118000,가전·디지털
1417,신데렐라 스토리 워터프루프 매직 화이버 마스카라 2종,61570,화장품·이미용
294,2세대 휴롬원액기 HH-SBF11 [사은품 : BSW 식품건조기],398000,가전·디지털
1411,"이태리 명품 헤어브랜드 밀크쉐이크 컬크림(GS가 42,000원) 증정![MORGAN] 기네스 쇼퍼백 (MADE IN ITALY)+밀크쉐이크 컬크림",249000,화장품·이미용
985,빅마마 깜짝 폭립 [(하와이안 BBQ 5팩 + 핫 BBQ...],69900,식품·건강
1201,엘렌실라 달팽이크림세트,77220,화장품·이미용
516,하서농협 햇오디 4kg / 본구성:◆ 하서농협 오디 1kg X 3?/ 특별구성:◆ 하서농협 오디 1kg X 1,39900,식품·건강
323,[LG TV] LG 시네마 3D 스마트 TV 151cm[60],2899000,가전·디지털
1402,[SEP]셉 씨씨(CC)크림SPF50+PA++,40000,화장품·이미용
677,[단하루특집]김무열의 굿잠베개,158200,식품·건강
1281,엘크릿 헤어 틴트 브러쉬 세트,68210,화장품·이미용
1413,[단품] 패리스힐튼 슈퍼젤_ 크리스탈 골드 8ML,25000,화장품·이미용
276,[해피시스템(HAPPY SYSTEM)] (풀세트)해피시스템 에어마사지기,276610,가전·디지털
1158,CC크림 바이 에스다이어리 튜브 [(단품)],35000,화장품·이미용
491,[필립스(PHILIPS)] 필립스 두날 면도기 PQ206 (건전지식),53100,가전·디지털
1314,고유에 스킨피니셔 100ml,75000,화장품·이미용
575,[28일 22시 입금완료건까지 설전배송]정관장 홍삼활력 총150포+정관장 홍삼원 총150포+파우치 커터기 1개+쇼핑백 5장,257000,식품·건강
1454,[아이오페(IOPE)] [아이오페] 스템셀 롯데단독 정품최다 특별패키지,70200,화장품·이미용
141,[삼성 TV] [60] 삼성 Full HD 3D LED 스마트 TV 152cm (UN60F6400AF),3299000,가전·디지털
266,오토비스 자동 물걸레 청소기(유선형)_KAC-5000,128000,가전·디지털
1183,파라팜 퍼퓸 에어 볼류머 체리블라썸 8g,36000,화장품·이미용
733,하림 허브훈제치킨 총14팩,38900,식품·건강
680,[가격할인]대상 롱앤키 600mgX40정X9개/3세트,227400,식품·건강
663,옥스포드야생블루베리 340G*4박스,49900,식품·건강
1349,셀더마 하이드로겔 시트 시즌 7 넥마스크 [(단품)],30000,화장품·이미용
682,정관장 홍삼활력 PLUS 7박스/7개월,321830,식품·건강
231,삼성 Full HD 3D LED 스마트 TV 101cm UN40H6400AF + 삼성 무선홈시어터 사운드바 HW-H4... [사은품 : 삼성 쎈 청소기 + 3D안...],1169000,가전·디지털
615,닥터S 유산균17 5병,154050,식품·건강
1153,파라팜 퍼퓸 에어 볼류머 리필 레몬 민트 브리즈 8g,24000,화장품·이미용
223,[코체] 코체 안마의자 렌탈,0,가전·디지털
740,배윤자의 착한 한우도가니탕 13팩+도가니수육 4팩,39900,식품·건강
251,다기능 영양식제조기 e-영양왕+사은품 3종,189090,가전·디지털
38,★쿠쿠 1등 샤이닝블랙 2014년형★[쿠쿠 6인용 샤이닝블랙]CRP-HSXB0630FB,378000,가전·디지털
664,레이먼킴 비프스테이크 15팩,0,식품·건강
1163,라벨르 초음파필링기+라벨르 어드밴스드 리페어 앰플 30mlX2개,74480,화장품·이미용
1010,[로얄 골드(royal gold)] [로얄골드] 레디언트 세럼,59000,화장품·이미용
134,[셀카신기+WIFI기능가능] 카시오 TR17,879000,가전·디지털
358,[삼성 TV] [스마트 40팩] 삼성 Full HD 3D LED 스마트 TV 101cm (UN40F6360AF) + 삼성 Full HD 3D LED 스마트 TV 80cm (UN32F6400AF),1679000,가전·디지털
712,GS홍삼제품중 매출1위 상품홍삼천국 방송최다 총8박스!!,340000,식품·건강
89,조이(Joie) 스테이지스2 카시트 (신생아∼25kg)[버건디] + 뉴나 리프 바운서(색상선택) [:에메랄드/핑크/베이지/민트 그린],587000,가전·디지털
693,박경호의 녹용활력 총120포,125770,식품·건강
1303,"[한율] [한율] 광채 쿠션 본품 15g x 2 + 리필 15g x 2 + 피니시 에센스 + 은결 수분 에센스 + 은결 수분 크림 + 천송이립틴트 2종 + 무료체험분, 롯데홈 특별 패키지",75000,화장품·이미용
465,2세대 휴롬원액기 HH-SBF11 [사은품 : 선풍기+칼라면기],398000,가전·디지털
775,정관장홍삼정옥고N(12+4병)무10 / 본구성:정관장 홍삼정옥고 [100g x / 특별구성:정관장 홍삼정옥고 [100g x,285540,식품·건강
1355,[참존] [단품] 탑뉴스 지이 골드크림,72000,화장품·이미용
48,LG 46cm 프레쉬나우 / 본구성:프레쉬나우리퀴드 320ml *  / 특별구성:특별구성: 프레쉬나우리퀴,57330,가전·디지털
903,남안동농협 햇고춧가루 2.5kg,68210,식품·건강
398,"[삼성 아티브북4 레드]삼성 ATIV북 4 [NT450R5E-K3CR] 39.6CM(15.6형) / 16:9 LED / 인텔 3세대 아이비브릿지 듀얼코어 CPU I3 PROCESSOR 3120M(2.50GHZ,3MBL3CACHE) / 8GB / 1TB / WINDOWS 8.1(64BIT) /블루투스 4.0",978000,가전·디지털
427,[초대박 사은품! 가이타이너 14인치 선풍기 + 제습제SET 증정!]2014 NEW[13리터] 위닉스 뽀송 제습기 DHD-139NSS(보관커버+집중건조킷포함! 에너지 소비효율 1등급/필터교체 NO/공기정화 단독 사용 가능! 5년무상 품질보증!),429000,가전·디지털
62,캐논 40MM(F2.8)단렌즈,245000,가전·디지털
370,유라이브 U5 (MLC 메모리형 16G)_차선이탈방지기능장착,328000,가전·디지털
917,노르웨이 고등어 20팩+국내산 손질삼치 10팩+북대서양 손질갈치 10팩,48900,식품·건강
1261,비타끄렘므 B12 특별 세트,74000,화장품·이미용
1416,(단품)A.H.C 캡쳐 브라이트닝 앰플(50ml),59000,화장품·이미용
1133,셀더마 하이드로겔 시트 시즌 7 넥마스크 [(단품)],30000,화장품·이미용
530,닥터 써큐원 4세트/8개월분,163800,식품·건강
777,김나운의 슈페리어 훈제연어슬라이스 총11팩+소스,58310,식품·건강
811,고창 호박고구마 말랭이 총23봉,38900,식품·건강
298,_ 리큅 6단 식품건조기 LD-918B/일반4단+하이2단/본사직영점,129000,가전·디지털
720,"허릿살 뱃살 고민 해결! 인체시험결과 허리둘레, 체중, 체지방량 감소 확인!올데이 다이어트 6주+6주",198000,식품·건강
329,2015년형 삼원온스파 양모 온수매트 싱글사이즈 [40%세일/양모커버 증정!],185800,가전·디지털
522,기운찬 민물장어구이 9미,78900,식품·건강
366,[공기정화+악취제거를 한번에! 필터교환 NO! 물세척만으로도 반영구적 사용!] [신개념공기정화기]방송중에만! NEW에어비타3개+카비타2개,199000,가전·디지털
1461,오제끄 실크 풋필링,35000,화장품·이미용
805,"앤디앤뎁의 김석원, 윤원정 디자이너의 [D ONTHE LABEL] 크루즈 쉬폰 원피스",99000,식품·건강
814,경북 사과 4kg + 나주 배 4kg + 제주 한라봉 3kg,59900,식품·건강
1475,참존 디에이지 레드 에디션 스킨 토너 110ml,20000,화장품·이미용
879,한줌의 보너츠 본품 100봉,0,식품·건강
506,[단하루특집]롯데 헬스원 다이어트 마테 12주분,141900,식품·건강
280,[스타키] [스타키 보청기] 스타키 보스 보청기(한쪽형),1870000,가전·디지털
1474,AHC 프리미엄 리얼아이크림 포페이스 세트,79000,화장품·이미용
66,쿠쿠 타철명장 풀스텐 IH전기압력밥솥 CRP-HUXF102SR/SB,328000,가전·디지털
643,[1촌1명품] 강대인 생명의쌀 유기농 오색미 (3.5KG),29900,식품·건강
1424,[단품] RE:NK 빛크림 SUMMER EDITION 50ML,79000,화장품·이미용
590,"[미국 메가히트 잔티젠 다이어트]최저가 파격 ""2만원 할인!!!""감소수치를 제시하는 천연원료(스페인산) /미국FOX TV/유투브 화제/하루한알24시간/4주+4주 더 (8주분)",129000,식품·건강
1248,AHC 프리미엄 리얼아이크림 포페이스 세트,79000,화장품·이미용
163,[삼성전자] 삼성 Clean 파워 청소기[VC442LLDCRGN/CUBN],199000,가전·디지털
0,[쿠쿠] 쿠쿠 풀스텐 IH 샤이닝블랙 6인용 (CRP-HSXB0630FB),363000,가전·디지털
1114,[단품] 맥스클리닉 로즈비타민 오일 스파클렌저,50000,화장품·이미용
1262,셀더마 하이드로겔 시트 시즌 7 아이패치 [(단품)],30000,화장품·이미용
415,파크론 온수매트 거실형+사은품,379130,가전·디지털
43,쿠첸 명품철정 IH압력밥솥 6인용 WHA-VE0630iD[명품철정/스마트보온센서/음성안내/자동세척],249000,가전·디지털
125,동양매직 전기레인지 렌탈서비스,0,가전·디지털
1217,아이오페 NEW 스템셀 [(스킨150ml+로션130ml+중용량...],78000,화장품·이미용
328,아이나비 블랙박스 Mach View 32G,298300,가전·디지털
898,[GS SHOP]PB브랜드에서 제안하는 디엣 프리미엄 쿨론 티셔츠4종[GS SHOP]PB브랜드에서 제안하는 디엣 프리미엄 쿨론 티셔츠4종,59900,식품·건강
452,로즈버드 비비안  스페셜 스킨 볼륨 노와이어 2차,169900,가전·디지털
1215,볼륨의 신 혁명~! 최저가 구매찬스!원장님 볼륨고데기! JMW 롤리에스 볼륨고데기,58900,화장품·이미용
348,아텍스 에어팩(foot) 발마사지기 HXL173 / 1+1 구성,278000,가전·디지털
1348,[단하루특집]AHC 프리미엄 리얼아이크림세트,77220,화장품·이미용
509,e 백수오궁 3개월분,169000,식품·건강
15,[삼성 TV] [보상판매] 삼성 Full HD 3D LED 스마트 TV 101cm (UN40H6400AF) + 삼성 사운드바 홈시어터(HW-F450),1220500,가전·디지털
1050,[수려한] [단품] 수려한 채아율 크림,97000,화장품·이미용
314,[선풍기+제습제증정]2014[13리터] 위닉스 뽀송 제습기 DHD-139NSS(보관커버+집중건조킷포함),359000,가전·디지털
1406,ROSEBUD BY VIVIEN 프리모션 (방송중에만1세트더!+ 최초! 5만원세일),118900,화장품·이미용
211,"[2014년형 최신상품, 유럽판매 1위]로벤타 에어포스 무선 청소기 RH8462(퍼플)",189000,가전·디지털
819,안국 고함량 루테인 10박스/10개월분,143320,식품·건강
1447,[단하루특가]엘렌실라 달팽이크림세트,77220,화장품·이미용
139,[삼성전자] (15kg) 삼성 전자동 세탁기 15kg [WA15E6K4QSW],549000,가전·디지털
534,돼지감자환 3박스/3개월,125440,식품·건강
484,[2/9 무한도전36] 삼성 3D 스마트 LED TV (36개월 할부),0,가전·디지털
936,용대리 황태세트,38900,식품·건강
525,2013 NEW 하루한줌 견과세트,0,식품·건강
1326,미키모토 문펄 크림,210000,화장품·이미용
1176,리리코스 마린 링클 톡신 앰플,0,화장품·이미용
1135,구르뽕 1+1 스페셜 패키지,59900,화장품·이미용
17,e-영양왕,198000,가전·디지털
1218,"[아이오페(IOPE)] [아이오페] 에어쿠션 XP 오리지널 (본품 15g x 2개, 리필 15g x 2개, 4g x  1개) + 퍼프 총 5개 + 기초 5종 + 무료체험분까지! 대박 구성 패키지",79000,화장품·이미용
1350,NEW 안티링클크림 50ml,95000,화장품·이미용
510,박경호의 녹용활력 총120포,125770,식품·건강
295,벨기에LATEXCO라텍스(퀸7cm+라텍스대형베개2개+순면매트용 양모 커버&순면베개커버2장+ 싱글매트 + 라텍스 바디필로우 + 라텍스사각베개개 2개),387000,가전·디지털
673,[팝 스프(POP SOUP)] [시즌2] 팝스프 세트 1+1세트 (110봉) + 팝스프 컵 2개,38900,식품·건강
477,2만원 파격세일! 쿠쿠 뉴 타철명장 IH 6인용 ,257000,가전·디지털
67,(퀸세트) 일월 프리미엄 투웨이 온수매트 ,388000,가전·디지털
206,[4/5 무한도전36] 삼성 3D LED TV + 삼성 진공 청소기(36개월 할부),0,가전·디지털
608,마카다미아 넛츠 20g * 20봉,25900,식품·건강
893,고창 호박고구마 말랭이 총23봉,38900,식품·건강
39,이조건최초! 대박사은품 황토족욕기 증정! 락앤락 휴플러스 안마기 HPM-100 ! 손주무름 방식으로 부드럽고 시원하게!,99000,가전·디지털
486,[쿠쿠 6인용 밥솥]CRP-HPXF067SR,268000,가전·디지털
490,[무설탕/무방부제/무합성첨가물/무인공색소]소다스트림 천연 프리 시럽 500ML 프레쉬레모네이드,18000,가전·디지털
152,다본다 블랙박스 뉴클래식 8G,259000,가전·디지털
33,(싱글+싱글세트) 일월 프리미엄 투웨이 온수매트 ,348000,가전·디지털
835,국내산 손질꽃게 2.1kg+양념게장 2kg,58310,식품·건강
798,김연도의 웰빙혼합곡 16봉,58310,식품·건강
678,정관장 홍삼활력 PLUS 7박스/7개월,321830,식품·건강
